ElementId,Category,FamilyAndType,Mark,LocationType,Model_X_ft,Model_Y_ft,Model_Z_ft,Tag_U_ft,Tag_V_ft,ViewLocal_U_ft,ViewLocal_V_ft,BBox_Min_X,BBox_Min_Y,BBox_Max_X,BBox_Max_Y
1378482,Furniture,"60"" Diameter",,Point,-78.5000,31.8750,5.5000,-78.5000,31.8750,-78.5000,31.8750,-81.7123,28.5755,-75.2877,35.1745
1378483,Furniture,Chair-Breuer,,Point,-76.3406,33.1217,5.5000,-76.3406,33.1217,-76.3406,33.1217,-77.3822,32.1113,-75.2881,34.1394
1378484,Furniture,Chair-Breuer,,Point,-78.5000,34.3685,5.5000,-78.5000,34.3685,-78.5000,34.3685,-79.2098,33.5755,-77.7911,35.1745
1378485,Furniture,Chair-Breuer,,Point,-80.6594,33.1218,5.5000,-80.6594,33.1218,-80.6594,33.1218,-81.7123,32.1106,-79.6182,34.1387
1378486,Furniture,Chair-Breuer,,Point,-80.6594,30.6283,5.5000,-80.6594,30.6283,-80.6594,30.6283,-81.7119,29.6106,-79.6178,31.6387
1378487,Furniture,Chair-Breuer,,Point,-76.3406,30.6282,5.5000,-76.3406,30.6282,-76.3406,30.6282,-77.3818,29.6113,-75.2877,31.6394
1378488,Furniture,Chair-Breuer,,Point,-78.5000,29.3815,5.5000,-78.5000,29.3815,-78.5000,29.3815,-79.2089,28.5755,-77.7902,30.1745
1378611,Furniture,"60"" Diameter",,Point,-70.2708,31.8750,5.5000,-70.2708,31.8750,-70.2708,31.8750,-73.4831,28.5755,-67.0585,35.1745
1378612,Furniture,Chair-Breuer,,Point,-68.1114,33.1217,5.5000,-68.1114,33.1217,-68.1114,33.1217,-69.1530,32.1113,-67.0590,34.1394
1378613,Furniture,Chair-Breuer,,Point,-70.2708,34.3685,5.5000,-70.2708,34.3685,-70.2708,34.3685,-70.9806,33.5755,-69.5619,35.1745
1378614,Furniture,Chair-Breuer,,Point,-72.4303,33.1218,5.5000,-72.4303,33.1218,-72.4303,33.1218,-73.4831,32.1106,-71.3891,34.1387
1378615,Furniture,Chair-Breuer,,Point,-72.4303,30.6283,5.5000,-72.4303,30.6283,-72.4303,30.6283,-73.4827,29.6106,-71.3887,31.6387
1378616,Furniture,Chair-Breuer,,Point,-68.1114,30.6282,5.5000,-68.1114,30.6282,-68.1114,30.6282,-69.1526,29.6113,-67.0585,31.6394
1378617,Furniture,Chair-Breuer,,Point,-70.2708,29.3815,5.5000,-70.2708,29.3815,-70.2708,29.3815,-70.9798,28.5755,-69.5611,30.1745
1378674,Furniture,"60"" Diameter",,Point,-61.9375,31.8750,5.5000,-61.9375,31.8750,-61.9375,31.8750,-65.1498,28.5755,-58.7252,35.1745
1378675,Furniture,Chair-Breuer,,Point,-59.7781,33.1217,5.5000,-59.7781,33.1217,-59.7781,33.1217,-60.8197,32.1113,-58.7256,34.1394
1378676,Furniture,Chair-Breuer,,Point,-61.9375,34.3685,5.5000,-61.9375,34.3685,-61.9375,34.3685,-62.6473,33.5755,-61.2286,35.1745
1378677,Furniture,Chair-Breuer,,Point,-64.0969,33.1218,5.5000,-64.0969,33.1218,-64.0969,33.1218,-65.1498,32.1106,-63.0557,34.1387
1378678,Furniture,Chair-Breuer,,Point,-64.0969,30.6283,5.5000,-64.0969,30.6283,-64.0969,30.6283,-65.1494,29.6106,-63.0553,31.6387
1378679,Furniture,Chair-Breuer,,Point,-59.7781,30.6282,5.5000,-59.7781,30.6282,-59.7781,30.6282,-60.8193,29.6113,-58.7252,31.6394
1378680,Furniture,Chair-Breuer,,Point,-61.9375,29.3815,5.5000,-61.9375,29.3815,-61.9375,29.3815,-62.6464,28.5755,-61.2277,30.1745
1379087,Furniture,"36"" Diameter",,Point,-82.2917,22.6146,5.5000,-82.2917,22.6146,-82.2917,22.6146,-85.5436,19.3627,-79.0398,25.8665
1379088,Furniture,Chair-Breuer,,Point,-83.3476,23.6708,5.5000,-83.3476,23.6708,-83.3476,23.6708,-84.4194,22.6082,-82.2856,24.7420
1379089,Furniture,Chair-Breuer,,Point,-83.3478,21.5586,5.5000,-83.3478,21.5586,-83.3478,21.5586,-84.4190,20.4869,-82.2853,22.6206
1379090,Furniture,Chair-Breuer,,Point,-81.2355,23.6705,5.5000,-81.2355,23.6705,-81.2355,23.6705,-82.2981,22.6085,-80.1643,24.7423
1379091,Furniture,Chair-Breuer,,Point,-81.2357,21.5584,5.5000,-81.2357,21.5584,-81.2357,21.5584,-82.2977,20.4872,-80.1639,22.6210
1379103,Furniture,"36"" Diameter",,Point,-77.2477,25.4479,5.5000,-77.2477,25.4479,-77.2477,25.4479,-80.4996,22.1960,-73.9958,28.6998
1379104,Furniture,Chair-Breuer,,Point,-78.3037,26.5041,5.5000,-78.3037,26.5041,-78.3037,26.5041,-79.3755,25.4415,-77.2417,27.5753
1379105,Furniture,Chair-Breuer,,Point,-78.3039,24.3920,5.5000,-78.3039,24.3920,-78.3039,24.3920,-79.3751,23.3202,-77.2413,25.4540
1379106,Furniture,Chair-Breuer,,Point,-76.1915,26.5039,5.5000,-76.1915,26.5039,-76.1915,26.5039,-77.2541,25.4419,-75.1204,27.5756
1379107,Furniture,Chair-Breuer,,Point,-76.1918,24.3917,5.5000,-76.1918,24.3917,-76.1918,24.3917,-77.2538,23.3205,-75.1200,25.4543
1379119,Furniture,"36"" Diameter",,Point,-72.1250,22.6146,5.5000,-72.1250,22.6146,-72.1250,22.6146,-75.3769,19.3627,-68.8731,25.8665
1379120,Furniture,Chair-Breuer,,Point,-73.1809,23.6708,5.5000,-73.1809,23.6708,-73.1809,23.6708,-74.2527,22.6082,-72.1189,24.7420
1379121,Furniture,Chair-Breuer,,Point,-73.1812,21.5586,5.5000,-73.1812,21.5586,-73.1812,21.5586,-74.2524,20.4869,-72.1186,22.6206
1379122,Furniture,Chair-Breuer,,Point,-71.0688,23.6705,5.5000,-71.0688,23.6705,-71.0688,23.6705,-72.1314,22.6085,-69.9976,24.7423
1379123,Furniture,Chair-Breuer,,Point,-71.0691,21.5584,5.5000,-71.0691,21.5584,-71.0691,21.5584,-72.1311,20.4872,-69.9973,22.6210
1379135,Furniture,"36"" Diameter",,Point,-60.4583,22.1146,5.5000,-60.4583,22.1146,-60.4583,22.1146,-63.7102,18.8627,-57.2064,25.3665
1379136,Furniture,Chair-Breuer,,Point,-61.5143,23.1708,5.5000,-61.5143,23.1708,-61.5143,23.1708,-62.5861,22.1082,-60.4523,24.2420
1379137,Furniture,Chair-Breuer,,Point,-61.5145,21.0586,5.5000,-61.5145,21.0586,-61.5145,21.0586,-62.5857,19.9869,-60.4519,22.1206
1379138,Furniture,Chair-Breuer,,Point,-59.4022,23.1705,5.5000,-59.4022,23.1705,-59.4022,23.1705,-60.4647,22.1085,-58.3310,24.2423
1379139,Furniture,Chair-Breuer,,Point,-59.4024,21.0584,5.5000,-59.4024,21.0584,-59.4024,21.0584,-60.4644,19.9872,-58.3306,22.1210
1379152,Furniture,"36"" Diameter",,Point,-66.4977,25.1146,5.5000,-66.4977,25.1146,-66.4977,25.1146,-69.7496,21.8627,-63.2458,28.3665
1379153,Furniture,Chair-Breuer,,Point,-67.5537,26.1708,5.5000,-67.5537,26.1708,-67.5537,26.1708,-68.6255,25.1082,-66.4917,27.2420
1379154,Furniture,Chair-Breuer,,Point,-67.5539,24.0586,5.5000,-67.5539,24.0586,-67.5539,24.0586,-68.6251,22.9869,-66.4913,25.1206
1379155,Furniture,Chair-Breuer,,Point,-65.4415,26.1705,5.5000,-65.4415,26.1705,-65.4415,26.1705,-66.5041,25.1085,-64.3704,27.2423
1379156,Furniture,Chair-Breuer,,Point,-65.4418,24.0584,5.5000,-65.4418,24.0584,-65.4418,24.0584,-66.5038,22.9872,-64.3700,25.1210
1380272,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,9.2240,11.1458,8.0833,9.2240,11.1458,9.2240,11.1458,9.0208,9.0052,9.4271,13.2865
1390768,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,49.4635,34.3073,0.0000,49.4635,34.3073,49.4635,34.3073,49.2604,26.1875,49.6667,42.2240
1390769,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,45.3568,26.3906,0.0000,45.3568,26.3906,45.3568,26.3906,41.2500,26.1875,49.4635,26.5938
1390770,Walls,"Interior - 4 7/8"" Partition (NR)",,CurveMidpt,45.7734,34.1302,0.0000,45.7734,34.1302,45.7734,34.1302,42.0833,33.9271,49.4635,34.3333
1391115,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,42.0833,34.3073,0.0000,42.0833,34.3073,42.0833,34.3073,41.9063,26.1875,42.2604,42.2240
1413471,Cameras,Green Roof - By Stair 1,,BBoxCenter,133.9126,-41.4454,64.3333,133.9126,-41.4454,133.9126,-41.4454,-98.4946,-307.5293,366.3198,224.6386
1423886,Floors,Finish Floor - Polished Concrete (Brown),,BBoxCenter,1.0208,12.0859,7.8333,1.0208,12.0859,1.0208,12.0859,-49.0833,0.5625,51.1250,23.6094
1428699,Entourage,Alex,,Point,-38.4271,-8.0729,8.0833,-38.4271,-8.0729,-38.4271,-8.0729,-39.6123,-9.2581,-37.2419,-6.8877
1429671,Rectangular Straight Wall Opening,Rectangular Straight Wall Opening,,BBoxCenter,-32.2344,-6.6562,11.5833,-32.2344,-6.6562,-32.2344,-6.6562,-32.4375,-8.4896,-32.0313,-4.8229
1433522,Doors,"32"" x 84""",202OPN,Point,-30.5313,-11.0573,8.0833,-30.5313,-11.0573,-30.5313,-11.0573,-31.8646,-11.2604,-29.1979,-10.8542
1433602,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-37.0130,-10.9583,8.0833,-37.0130,-10.9583,-37.0130,-10.9583,-41.7917,-11.2604,-32.0313,-10.6562
1433853,Walls,"Interior - 7 1/4"" Partition (NR)",,CurveMidpt,-30.4818,-8.9687,8.0833,-30.4818,-8.9687,-30.4818,-8.9687,-32.2344,-9.2708,-28.7292,-8.6667
1434726,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,-34.8255,-27.8802,8.0833,-34.8255,-27.8802,-34.8255,-27.8802,-48.5833,-28.1562,-21.2448,-27.6042
1435929,Cameras,Unit 302 - Toward Windows,,BBoxCenter,-69.6303,-53.8899,22.9578,-69.6303,-53.8899,-69.6303,-53.8899,-114.7448,-100.5566,-24.5158,-7.2232
1435943,Cameras,Unit 302 - Toward Interior,,BBoxCenter,-5.8442,21.0110,24.7808,-5.8442,21.0110,-5.8442,21.0110,-47.8132,-27.3833,36.1249,69.4053
1439134,Columns,"24""D x 22""W",,Point,-49.2500,2.5000,0.0000,-49.2500,2.5000,-49.2500,2.5000,-49.9167,1.5000,-48.0833,3.5000
1440827,Columns,"20""D x 24""W",,Point,-20.2500,-27.5417,0.0000,-20.2500,-27.5417,-20.2500,-27.5417,-21.2500,-28.1667,-19.2500,-26.5000
1441402,Columns,"24""D x 20""W",,Point,-49.2500,-12.7083,0.0000,-49.2500,-12.7083,-49.2500,-12.7083,-49.9167,-13.7083,-48.2500,-11.7083
1450232,Windows,Schematic Opening Cut,111,Point,-25.4479,-27.8802,11.1667,-25.4479,-27.8802,-25.4479,-27.8802,-27.2396,-28.1562,-23.6563,-26.3344
1452001,Windows,Schematic Opening Cut,112,Point,-31.9479,-27.8802,11.1667,-31.9479,-27.8802,-31.9479,-27.8802,-33.7396,-28.1562,-30.1563,-26.3344
1452013,Windows,Schematic Opening Cut,113,Point,-38.4479,-27.8802,11.1667,-38.4479,-27.8802,-38.4479,-27.8802,-40.2396,-28.1562,-36.6563,-26.3344
1452023,Windows,Schematic Opening Cut,115,Point,-44.9479,-27.8802,11.1667,-44.9479,-27.8802,-44.9479,-27.8802,-46.7396,-28.1562,-43.1563,-26.3344
1453376,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-49.0234,-26.2396,8.0833,-49.0234,-26.2396,-49.0234,-26.2396,-49.6406,-26.4167,-48.2292,-26.0625
1453862,Walls,"Chase - GWB & Metal Stud 4 1/4""",,CurveMidpt,-48.4063,-27.0599,8.0833,-48.4063,-27.0599,-48.4063,-27.0599,-48.5833,-27.8802,-48.2292,-26.2396
1474830,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,-105.4505,43.9740,-5.9167,-105.4505,43.9740,-105.4505,43.9740,-111.5000,43.7500,-99.1771,44.1979
1475270,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,-99.4010,43.0990,-5.9167,-99.4010,43.0990,-99.4010,43.0990,-99.6250,42.2240,-99.1771,43.9740
1475443,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,-44.5625,43.9740,-3.4583,-44.5625,43.9740,-44.5625,43.9740,-50.1979,43.7500,-38.9271,44.1979
1475676,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,-49.9740,43.0990,-3.4583,-49.9740,43.0990,-49.9740,43.0990,-50.1979,42.2240,-49.7500,43.9740
1475677,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,-39.1510,43.0990,-3.4583,-39.1510,43.0990,-39.1510,43.0990,-39.3750,42.2240,-38.9271,43.9740
1502353,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,-8.3339,-28.0260,8.0833,-8.3339,-28.0260,-8.3339,-28.0260,-15.3802,-28.3021,-1.2875,-27.7500
1502355,Windows,Schematic Opening Cut,139,Point,-8.3333,-28.0260,14.1667,-8.3333,-28.0260,-8.3333,-28.0260,-10.0833,-28.3021,-6.5833,-26.4803
1502356,Windows,Schematic Opening Cut,140,Point,-12.1667,-28.0260,14.1667,-12.1667,-28.0260,-12.1667,-28.0260,-13.2917,-28.3021,-11.0417,-26.4803
1502684,Windows,Schematic Opening Cut,143,Point,-4.5000,-28.0260,14.1667,-4.5000,-28.0260,-4.5000,-28.0260,-5.6250,-28.3021,-3.3750,-26.4803
1502778,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,-17.5651,-28.8177,8.0833,-17.5651,-28.8177,-17.5651,-28.8177,-19.7500,-29.0938,-15.3802,-28.5417
1504319,Columns,"20""D x 24""W",,Point,3.5833,-27.5417,0.0000,3.5833,-27.5417,3.5833,-27.5417,2.5833,-28.1667,4.5833,-26.5000
1505924,Walls,"Exterior - GWB on Metal Stud w Insulated Panel 8 7/8""",,CurveMidpt,-8.3333,-28.7240,-3.4583,-8.3333,-28.7240,-8.3333,-28.7240,-19.7500,-29.0938,3.0833,-28.3542
1506500,Walls,Block 39 Storefront,,CurveMidpt,-8.3333,-28.6875,-3.4583,-8.3333,-28.6875,-8.3333,-28.6875,-19.3802,-29.1875,2.7135,-28.1875
1506506,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,-19.2500,-28.6875,10.5000,-19.2500,-28.6875,-19.2500,-28.6875,-19.2500,-28.8958,-19.0417,-28.4792
1506542,Curtain Wall Mullions,"3"" x 5"" rectangular",,Point,2.3750,-28.6875,10.5000,2.3750,-28.6875,2.3750,-28.6875,-0.9594,-28.8958,2.3750,-28.4792
1513749,Curtain Wall Grids,Grid Line,,BBoxCenter,-15.6042,-28.6875,12.0833,-15.6042,-28.6875,-15.6042,-28.6875,-15.6042,-29.1875,-15.6042,-28.1875
1513826,Curtain Wall Mullions,"3"" x 5"" rectangular",,Point,-15.7083,-28.6875,10.5000,-15.7083,-28.6875,-15.7083,-28.6875,-19.0417,-28.8958,-15.7083,-28.4792
1513842,Curtain Wall Grids,Grid Line,,BBoxCenter,-1.0635,-28.6875,12.0833,-1.0635,-28.6875,-1.0635,-28.6875,-1.0635,-29.1875,-1.0635,-28.1875
1513904,Curtain Wall Mullions,"3"" x 5"" rectangular",,Point,-1.1677,-28.6875,10.5000,-1.1677,-28.6875,-1.1677,-28.6875,-3.3750,-28.8958,-1.1677,-28.4792
1513991,Curtain Panels,Glazed,,BBoxCenter,-17.3750,-28.7917,8.5365,-17.3750,-28.7917,-17.3750,-28.7917,-19.0417,-28.8333,-15.7083,-28.7500
1513992,Curtain Panels,Glazed,,BBoxCenter,-14.6042,-28.7917,8.5365,-14.6042,-28.7917,-14.6042,-28.7917,-15.5000,-28.8333,-13.7083,-28.7500
1513993,Curtain Panels,Glazed,,BBoxCenter,0.7078,-28.7917,8.5365,0.7078,-28.7917,0.7078,-28.7917,-0.9594,-28.8333,2.3750,-28.7500
1514007,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,2.5833,-28.6875,6.6979,2.5833,-28.6875,2.5833,-28.6875,2.3750,-28.8958,2.5833,-28.4792
1514012,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,-15.6042,-28.6875,6.6979,-15.6042,-28.6875,-15.6042,-28.6875,-15.7083,-28.8958,-15.5000,-28.4792
1514013,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,-1.0635,-28.6875,6.6979,-1.0635,-28.6875,-1.0635,-28.6875,-1.1677,-28.8958,-0.9594,-28.4792
1514312,Curtain Wall Grids,Grid Line,,BBoxCenter,-13.6042,-28.6875,12.0833,-13.6042,-28.6875,-13.6042,-28.6875,-13.6042,-29.1875,-13.6042,-28.1875
1514357,Curtain Panels,Glazed,,BBoxCenter,-8.5417,-28.7917,8.5365,-8.5417,-28.7917,-8.5417,-28.7917,-13.5000,-28.8333,-3.5833,-28.7500
1514366,Curtain Wall Mullions,"3"" x 5"" rectangular",,Point,-13.7083,-28.6875,10.5000,-13.7083,-28.6875,-13.7083,-28.6875,-15.5000,-28.8958,-13.7083,-28.4792
1514370,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,-13.6042,-28.6875,6.6979,-13.6042,-28.6875,-13.6042,-28.6875,-13.7083,-28.8958,-13.5000,-28.4792
1514393,Curtain Wall Grids,Grid Line,,BBoxCenter,-3.4792,-28.6875,12.0833,-3.4792,-28.6875,-3.4792,-28.6875,-3.4792,-29.1875,-3.4792,-28.1875
1514484,Curtain Panels,Glazed,,BBoxCenter,-2.2714,-28.7917,8.5365,-2.2714,-28.7917,-2.2714,-28.7917,-3.3750,-28.8333,-1.1677,-28.7500
1514492,Curtain Wall Mullions,"3"" x 5"" rectangular",,Point,-3.5833,-28.6875,10.5000,-3.5833,-28.6875,-3.5833,-28.6875,-13.5000,-28.8958,-3.5833,-28.4792
1514496,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,-3.4792,-28.6875,6.6979,-3.4792,-28.6875,-3.4792,-28.6875,-3.5833,-28.8958,-3.3750,-28.4792
1514545,Generic Models,"10"" Trebuchet MS",,Point,-8.7505,-28.8333,8.0833,-8.7505,-28.8333,-8.7505,-28.8333,-12.9224,-28.9167,-4.5787,-28.8333
1516919,Ceilings,Exterior Soffit,,BBoxCenter,-8.3333,-29.4052,10.6771,-8.3333,-29.4052,-8.3333,-29.4052,-19.7500,-30.5083,3.0833,-28.3021
1517541,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-19.3802,-28.4401,8.0833,-19.3802,-28.4401,-19.3802,-28.4401,-19.5104,-28.8177,-19.2500,-28.0625
1517884,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-15.3802,-28.5599,8.0833,-15.3802,-28.5599,-15.3802,-28.5599,-15.5104,-29.0938,-15.2500,-27.7500
1518158,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,0.8974,-28.8177,8.0833,0.8974,-28.8177,0.8974,-28.8177,-1.2875,-29.0938,3.0823,-28.5417
1518160,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,2.7125,-28.4401,8.0833,2.7125,-28.4401,2.7125,-28.4401,2.5823,-28.8177,2.8427,-28.0625
1518161,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,-1.2875,-28.5599,8.0833,-1.2875,-28.5599,-1.2875,-28.5599,-1.4177,-29.0938,-1.1573,-27.7500
1532609,Walls,"Exterior - 12 5/8"" Rainscreen w Insultation on Metal Stud",,CurveMidpt,63.0024,36.8374,8.0833,63.0024,36.8374,63.0024,36.8374,61.8234,31.3822,64.2331,42.2274
1534835,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,70.1446,-24.8947,0.0000,70.1446,-24.8947,70.1446,-24.8947,69.5519,-25.0996,70.6083,-24.7068
1534836,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,69.7846,-25.6119,0.0000,69.7846,-25.6119,69.7846,-25.6119,69.5859,-26.2872,70.0004,-24.9365
1543392,Walls,"Chase - GWB & Metal Stud 3 1/8""",,CurveMidpt,40.4453,-28.3750,-3.4583,40.4453,-28.3750,40.4453,-28.3750,39.9896,-28.5052,40.7708,-28.2448
1545977,Walls,"Exterior - 5 3/8"" Rainscreen w Insultation (for Concrete Core Walls)",,CurveMidpt,47.2091,-26.8490,0.0000,47.2091,-26.8490,47.2091,-26.8490,43.1514,-27.0729,51.2669,-26.6250
1546499,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,52.2963,-28.8625,0.0000,52.2963,-28.8625,52.2963,-28.8625,50.9874,-29.3037,53.0837,-28.4899
1547379,Walls,"Chase - GWB & Metal Stud 6 5/8""",,CurveMidpt,69.7215,-26.5684,0.0000,69.7215,-26.5684,69.7215,-26.5684,69.3704,-26.8835,70.0725,-26.2532
1555261,Walls,_Not Defined,,CurveMidpt,46.7917,-25.9167,0.0000,46.7917,-25.9167,46.7917,-25.9167,43.9583,-26.4167,49.6250,-25.4167
1556525,Stairs,Stair,,BBoxCenter,-17.2604,-6.4375,2.8125,-17.2604,-6.4375,-17.2604,-6.4375,-19.0937,-14.6875,-15.4271,1.8125
1556760,Runs,"2 1/2"" Tread Square Nosing No Riser",,BBoxCenter,-17.2604,-6.3125,2.8125,-17.2604,-6.3125,-17.2604,-6.3125,-19.1771,-14.6875,-15.3437,2.0625
1557298,Supports,"Carriage - 24"" Width",,BBoxCenter,-17.2604,-6.3125,2.8125,-17.2604,-6.3125,-17.2604,-6.3125,-18.2604,-14.6875,-16.2604,2.0625
1557841,Supports,"Carriage - 24"" Width",,BBoxCenter,-12.9271,-2.5208,13.4583,-12.9271,-2.5208,-12.9271,-2.5208,-13.9271,-6.7708,-11.9271,1.7292
1557842,Supports,"Carriage - 24"" Width",,BBoxCenter,-17.2604,-1.7292,13.4583,-17.2604,-1.7292,-17.2604,-1.7292,-18.2604,-5.5208,-16.2604,2.0625
1557905,Walls,Soffit - Beam Wrap (Both Sides),,CurveMidpt,-8.8333,2.5000,8.0833,-8.8333,2.5000,-8.8333,2.5000,-20.2500,2.0625,2.5833,2.9375
1566583,Ceilings,"5/8"" GWB on Mtl. Stud",,BBoxCenter,-94.9635,22.0313,3.2604,-94.9635,22.0313,-94.9635,22.0313,-99.3646,19.1146,-90.5625,24.9479
1566645,Ceilings,"5/8"" GWB on Mtl. Stud",,BBoxCenter,-61.4583,24.2604,3.2604,-61.4583,24.2604,-61.4583,24.2604,-64.9479,20.5938,-57.9688,27.9271
1566653,Ceilings,"5/8"" GWB on Mtl. Stud",,BBoxCenter,-61.4583,32.0156,3.2604,-61.4583,32.0156,-61.4583,32.0156,-64.9479,28.3333,-57.9688,35.6979
1566775,Ceilings,"5/8"" GWB on Mtl. Stud",,BBoxCenter,45.7604,38.0156,9.1771,45.7604,38.0156,45.7604,38.0156,42.2604,34.3333,49.2604,41.6979
1566783,Ceilings,"5/8"" GWB on Mtl. Stud",,BBoxCenter,45.7604,30.2604,9.1771,45.7604,30.2604,45.7604,30.2604,42.2604,26.5938,49.2604,33.9271
1593638,Walls,Block 43 Storefront,,CurveMidpt,61.2393,-27.7796,8.0833,61.2393,-27.7796,61.2393,-27.7796,52.9946,-29.3522,69.4840,-26.2071
1593639,Curtain Panels,Glazed,,BBoxCenter,54.8395,-28.7273,10.8229,54.8395,-28.7273,54.8395,-28.7273,53.2746,-28.9739,56.4044,-28.4806
1593641,Curtain Wall Mullions,"4"" x 6.25"" rectangular (Off Center)",,Point,53.2664,-28.8293,9.2292,53.2664,-28.8293,53.2664,-28.8293,53.2270,-29.0462,56.5172,-28.1056
1593642,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,69.4187,-26.7028,9.2292,69.4187,-26.7028,69.4187,-26.7028,69.1850,-26.9365,69.4459,-26.4963
1593644,Walls,_Not Defined,,CurveMidpt,54.8775,-28.6172,0.0000,54.8775,-28.6172,54.8775,-28.6172,52.9946,-29.3522,56.7604,-27.8822
1593646,Curtain Wall Mullions,"2.5"" x 5"" rectangular",,Point,53.0599,-28.8565,9.2292,53.0599,-28.8565,53.0599,-28.8565,53.0327,-29.0630,53.2936,-28.6227
1593647,Walls,_Not Defined,,CurveMidpt,56.5429,-27.2212,0.0000,56.5429,-27.2212,56.5429,-27.2212,55.8949,-28.4432,57.1909,-25.9993
1593649,Curtain Wall Mullions,"4"" x 5"" rectangular (Off Center)",,Point,56.4178,-26.2711,9.5625,56.4178,-26.2711,56.4178,-26.2711,56.2112,-28.0953,56.8609,-26.2439
1593650,Walls,_Not Defined,,CurveMidpt,60.9347,-25.4663,0.0000,60.9347,-25.4663,60.9347,-25.4663,56.3253,-26.5602,65.5441,-24.3723
1593652,Curtain Wall Mullions,"4"" x 5"" rectangular (Off Center)",,Point,65.2723,-24.8952,9.5625,65.2723,-24.8952,65.2723,-24.8952,64.0884,-25.2541,65.2995,-24.6887
1593653,Curtain Wall Mullions,"5"" x 5"" Quad Corner",,Point,56.3906,-26.0645,9.5625,56.3906,-26.0645,56.3906,-26.0645,56.1569,-26.2983,56.6243,-25.8308
1593654,Walls,_Not Defined,,CurveMidpt,65.6311,-26.0247,0.0000,65.6311,-26.0247,65.6311,-26.0247,64.9831,-27.2467,66.2791,-24.8028
1593656,Curtain Wall Mullions,"4"" x 5"" rectangular (Off Center)",,Point,65.7426,-26.8716,9.5625,65.7426,-26.8716,65.7426,-26.8716,65.2995,-26.8988,65.9492,-25.0474
1593657,Walls,_Not Defined,,CurveMidpt,67.6011,-26.9421,0.0000,67.6011,-26.9421,67.6011,-26.9421,65.7181,-27.6771,69.4840,-26.2071
1593659,Curtain Wall Mullions,"5"" V Corner",,Point,65.7834,-27.1814,9.2292,65.7834,-27.1814,65.7834,-27.1814,65.5361,-27.4151,66.1204,-26.8308
1593680,Curtain Wall Grids,Grid Line,,BBoxCenter,57.8571,-25.8714,12.0833,57.8571,-25.8714,57.8571,-25.8714,57.7919,-26.3672,57.9224,-25.3757
1593683,Curtain Wall Mullions,"4"" x 5"" rectangular (Off Center)",,Point,57.7538,-25.8850,9.5625,57.7538,-25.8850,57.7538,-25.8850,56.5700,-26.2439,57.7810,-25.6785
1593686,Curtain Wall Grids,Grid Line,,BBoxCenter,64.0123,-25.0611,12.0833,64.0123,-25.0611,64.0123,-25.0611,63.9471,-25.5568,64.0776,-24.5654
1593689,Curtain Wall Mullions,"4"" x 5"" rectangular (Off Center)",,Point,63.9091,-25.0747,9.5625,63.9091,-25.0747,63.9091,-25.0747,57.9332,-26.0644,63.9363,-24.8681
1593708,Curtain Panels,Solid,,BBoxCenter,57.1809,-26.0025,8.3854,57.1809,-26.0025,57.1809,-26.0025,56.5890,-26.1819,57.7729,-25.8231
1593710,Curtain Panels,Solid,,BBoxCenter,64.6994,-25.0127,8.3854,64.6994,-25.0127,64.6994,-25.0127,64.1075,-25.1921,65.2913,-24.8333
1593712,Curtain Wall Mullions,"5"" x 5"" Quad Corner",,Point,65.4788,-24.8680,7.4375,65.4788,-24.8680,65.4788,-24.8680,65.2451,-25.1018,65.7126,-24.6343
